--------- beginning of main
01-03 18:51:17.469 20477 20477 I chatty  : uid=10133 expire 99 lines
01-03 20:35:00.203 21448 21448 I chatty  : uid=10133 expire 17 lines
01-03 20:35:00.336 21448 21529 I chatty  : uid=10133 expire 1 line
01-03 20:36:10.947 21448 21454 I chatty  : uid=10133 expire 2 lines
01-03 20:39:13.541 21448 21448 I chatty  : uid=10133 expire 67 lines
01-03 20:39:13.543 21448 21987 I chatty  : uid=10133 expire 2 lines
01-03 20:39:13.596 21990 21990 I chatty  : uid=10133 ps expire 20 lines
01-03 20:39:16.292 21448 21995 I chatty  : uid=10133 expire 20 lines
01-03 20:39:20.413 21448 22004 I chatty  : uid=10133 expire 5 lines
01-03 20:39:21.297 21448 22006 I chatty  : uid=10133 expire 1 line
01-03 20:39:21.309 21448 21448 I chatty  : uid=10133 expire 1 line
01-03 20:39:21.309 21448 21995 I chatty  : uid=10133 expire 130 lines
01-03 20:39:21.324 21448 22006 I chatty  : uid=10133 expire 6 lines
01-03 20:39:21.327 21448 22009 I chatty  : uid=10133 expire 13 lines
01-03 20:39:21.342 21448 21448 I chatty  : uid=10133 expire 3 lines
01-03 20:39:21.360 21448 22010 I chatty  : uid=10133 expire 2 lines
01-03 20:39:21.362 21448 21542 I chatty  : uid=10133 expire 2 lines
01-03 20:39:21.412 21448 21539 I chatty  : uid=10133 expire 7 lines
01-03 20:39:21.416 21448 22016 I chatty  : uid=10133 expire 9 lines
01-03 20:39:21.775 21448 21537 I chatty  : uid=10133 expire 6 lines
01-03 20:39:21.778 21448 22009 I chatty  : uid=10133 expire 1 line
01-03 20:39:21.779 21448 22008 I chatty  : uid=10133 expire 1 line
01-03 20:39:21.815 21448 21537 I chatty  : uid=10133 expire 3 lines
01-03 20:39:21.866 21448 22010 I chatty  : uid=10133 expire 3 lines
01-03 20:39:21.895 21448 21537 I chatty  : uid=10133 expire 1 line
01-03 20:39:22.378 21448 21542 I chatty  : uid=10133 expire 2 lines
01-03 20:39:24.296 21448 21448 I chatty  : uid=10133 expire 4 lines
01-03 20:39:50.415 21448 22004 I chatty  : uid=10133 expire 1 line
01-03 20:39:51.306 21448 22007 I chatty  : uid=10133 expire 1 line
01-03 20:39:51.360 21448 21995 I chatty  : uid=10133 expire 1 line
01-03 20:40:11.122 21448 21448 I chatty  : uid=10133 expire 7 lines
01-03 20:42:22.280 21448 22010 I chatty  : uid=10133 expire 1 line
01-03 20:42:50.310 21448 21448 I chatty  : uid=10133 expire 10 lines
01-03 20:45:22.441 21448 22010 I chatty  : uid=10133 expire 1 line
01-03 20:47:11.118 21448 21448 I chatty  : uid=10133 expire 1 line
01-03 20:47:40.597 22087 22087 I chatty  : uid=10133 expire 7 lines
01-03 20:47:40.614 22087 22093 I chatty  : uid=10133 expire 1 line
01-03 20:47:40.933 22087 22100 I chatty  : uid=10133 expire 2 lines
01-03 20:47:40.980 22102 22102 I chatty  : uid=10133 ps expire 20 lines
01-03 20:47:42.559 22256 22256 I chatty  : uid=10133 expire 9 lines
01-03 20:47:42.634 22256 22269 I chatty  : uid=10133 expire 2 lines
01-03 20:47:42.686 22271 22271 I chatty  : uid=10133 ps expire 18 lines
01-03 20:47:42.686 22271 22271 W ps      : type=1400 audit(0.0:12368): avc: denied { getattr } for uid=10133 path="/proc/8" dev="proc" ino=191758 scontext=u:r:untrusted_app:s0:c512,c768 tcontext=u:r:kernel:s0 tclass=dir permissive=0
01-03 20:47:42.686 22271 22271 W ps      : type=1400 audit(0.0:12369): avc: denied { search } for uid=10133 name="8" dev="proc" ino=191758 scontext=u:r:untrusted_app:s0:c512,c768 tcontext=u:r:kernel:s0 tclass=dir permissive=0
01-03 20:47:42.687 22256 22274 V CallbackLooper: thread=1499
01-03 20:47:42.691 22256 22256 V NetDiscover_wifiDirectAgent: doStart()...
01-03 20:47:42.696 22256 22256 V NetDiscover_wifiDirectAgent: ...doStart()
01-03 20:47:42.697 22256 22256 V NetDiscover_name: doStart()...
01-03 20:47:42.697 22256 22256 V NetDiscover_name: ...doStart()
01-03 20:47:42.698 22256 22274 V NetDiscover_wifiDirectAgent_bcast: wifiP2pEnabled=true
01-03 20:47:42.703 22256 22274 D NetDiscover_wifiDirectAgent_bcast: connection changed: networkInfo.state=CONNECTED
01-03 20:47:42.703 22256 22274 V NetDiscover_wifiDirectAgent_bcast: NetworkInfo: [type: WIFI_P2P[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true]
01-03 20:47:42.703 22256 22274 V NetDiscover_wifiDirectAgent_bcast: WifiP2pInfo: groupFormed: true isGroupOwner: true operatingChannel: 2447 groupOwnerAddress: /192.168.49.1 mccMode: false
01-03 20:47:42.703 22256 22274 V NetDiscover_wifiDirectAgent_bcast: WifiP2pGroup: network: DIRECT-yh-12611-RC, isGO: true, Operating Channel: 2447, GO: Device: , deviceAddress: 80:58:f8:58:99:a3, primary type: null, secondary type: null, wps: 0, grpcapab: 0, devcapab: 0, status: 4, wfdInfo: WFD enabled: falseWFD DeviceInfo: 0, WFD CtrlPort: 0, WFD MaxThroughput: 0, level: 0, Client: Device: 12611-DS, deviceAddress: f4:f5:24:ca:98:2a, primary type: 10-0050F204-5, secondary type: null, wps: 392, grpcapab: 0, devcapab: 37, status: 0, wfdInfo: null, level: 60, interface: p2p0, networkId: 0, mGoOperFreq: 2447
01-03 20:47:42.704 22256 22274 V NetDiscover_wifiDirectAgent_bcast: this device changed: Device=12611-RC deviceAddress=80:58:f8:58:99:a3 primary type=10-0050F204-5 secondary type=null wps=0 grpcapab=0 devcapab=0 status=0 wfdInfo=WFD enabled=falseWFD DeviceInfo=0 WFD CtrlPort=0 WFD MaxThroughput=0 level=0
01-03 20:47:42.704 22256 22274 V NetDiscover_name: remembering wifiDirectName: 12611-RC...
01-03 20:47:42.704 22256 22274 V NetDiscover_name: wifiDirectName=12611-RC
01-03 20:47:42.705 22256 22274 V NetDiscover_name: ...remembering wifiDirectName
01-03 20:47:42.706 22256 22274 V NetDiscover_wifiDirectAgent_bcast: p2p discoverPeers()=false
01-03 20:47:42.706 22256 22274 V NetDiscover_wifiDirectAgent_bcast: wifi direct remembered groups cleared
01-03 20:47:42.707 22256 22274 V NetDiscover_wifiDirectAgent_bcast: wifiState=ENABLED
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: ----- all preferences -----
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_wifip2p_remote_channel_change_works' value=true
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_device_name' value=12611-RC
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_hardware_config_filename' value={"isDirty":false,"location":"LOCAL_STORAGE","name":"Relic Recovery Complete","resourceId":0}
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_wifip2p_groupowner_connectedto' value=
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_device_name_old' value=12611-RC
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_network_connection_type' value=WIFIDIRECT
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_device_name_tracking' value=WIFIDIRECT
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_has_independent_phone_battery' value=true
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_app_theme' value=teal
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_sound_on_off' value=false
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: name='pref_rc_connected' value=true
01-03 20:47:42.708 22256 22256 V NetDiscover_prefremrc: doStart()...
01-03 20:47:42.709 22256 22256 V NetDiscover_prefremrc: ...doStart()
01-03 20:47:42.711 22256 22274 V NetDiscover_wifiDirectAgent: found persistent group: DIRECT-yh-12611-RC
01-03 20:47:42.756 22256 22256 I WebViewFactory: Loading com.google.android.webview version 61.0.3163.98 (code 316309800)
01-03 20:47:42.819 22256 22256 I art     : Rejecting re-init on previously-failed class java.lang.Class<com.android.webview.chromium.TokenBindingManagerAdapter>
01-03 20:47:42.819 22256 22256 I art     : Rejecting re-init on previously-failed class java.lang.Class<com.android.webview.chromium.TokenBindingManagerAdapter>
01-03 20:47:42.828 22256 22256 I art     : Rejecting re-init on previously-failed class java.lang.Class<com.android.webview.chromium.ServiceWorkerControllerAdapter>
01-03 20:47:42.829 22256 22256 I art     : Rejecting re-init on previously-failed class java.lang.Class<com.android.webview.chromium.ServiceWorkerControllerAdapter>
01-03 20:47:42.835 22256 22256 I cr_LibraryLoader: Time to load native libraries: 1 ms (timestamps 5917-5918)
01-03 20:47:42.871 22256 22256 I chromium: [INFO:library_loader_hooks.cc(136)] Chromium logging enabled: level = 0, default verbosity = 0
01-03 20:47:42.872 22256 22256 I cr_LibraryLoader: Expected native library version number "61.0.3163.98", actual native library version number "61.0.3163.98"
01-03 20:47:42.929 22256 22256 I cr_BrowserStartup: Initializing chromium process, singleProcess=true
01-03 20:47:42.967 22256 22256 I Adreno-EGL: <qeglDrvAPI_eglInitialize:379>: EGL 1.4 QUALCOMM build:  (Ifd751822f5)
01-03 20:47:42.967 22256 22256 I Adreno-EGL: OpenGL ES Shader Compiler Version: XE031.06.00.05
01-03 20:47:42.967 22256 22256 I Adreno-EGL: Build Date: 01/26/16 Tue
01-03 20:47:42.967 22256 22256 I Adreno-EGL: Local Branch: AU12_SBA
01-03 20:47:42.967 22256 22256 I Adreno-EGL: Remote Branch: 
01-03 20:47:42.967 22256 22256 I Adreno-EGL: Local Patches: 
01-03 20:47:42.967 22256 22256 I Adreno-EGL: Reconstruct Branch: 
01-03 20:47:43.136 22256 22256 V OnBotJava: OnBotJavaManager::static
01-03 20:47:43.203 22256 22256 V OnBotJava: getCurrentOutputJarDir() unavailable
01-03 20:47:43.203 22256 22256 V OnBotJava: getCurrentOutputJarDir() unavailable
01-03 20:47:45.065 22256 22256 V RobotCore: Network: inactive, disconnected
01-03 20:47:45.065 22256 22256 V ServiceStarter: attempting to start service FtcRobotControllerWatchdogService
01-03 20:47:45.067 22256 22256 V ServiceStarter: started service FtcRobotControllerWatchdogService
01-03 20:47:45.073 22256 22256 V RobotCore: BuildConfig: versionCode=25 versionName=3.5 module=com.qualcomm.ftcrobotcontroller
01-03 20:47:45.074 22256 22256 V RobotCore: BuildConfig: versionCode=37 versionName=5.15 module=com.qualcomm.robotcore
01-03 20:47:45.074 22256 22256 V RobotCore: BuildConfig: versionCode=37 versionName=5.15 module=com.qualcomm.hardware
01-03 20:47:45.074 22256 22256 V RobotCore: BuildConfig: versionCode=37 versionName=5.15 module=com.qualcomm.ftccommon
01-03 20:47:45.074 22256 22256 V RobotCore: BuildConfig: versionCode=37 versionName=5.15 module=com.google.blocks
01-03 20:47:45.074 22256 22256 V RobotCore: BuildConfig: versionCode=37 versionName=5.15 module=org.firstinspires.inspection
01-03 20:47:45.075 22256 22256 V RCActivity: onStart()
01-03 20:47:45.076 22256 22256 V RCActivity: onResume()
01-03 20:47:45.086 22256 22386 D OpenGLRenderer: Use EGL_SWAP_BEHAVIOR_PRESERVED: true
01-03 20:47:45.138 22256 22256 V MTPMonitorService: onCreate()
01-03 20:47:45.138 22256 22256 V MTPMonitorService: onStartCommand() intent=Intent { cmp=com.qualcomm.ftcrobotcontroller/org.firstinspires.ftc.robotcore.internal.files.MediaTransferProtocolMonitorService } flags=0x0 startId=1
01-03 20:47:45.138 22256 22256 V ThreadPool: container(0x0691a05a: MTPMonitor) added id=1517 TID=0 count=1
01-03 20:47:45.139 22256 22256 V MTPMonitor: observing: /storage/emulated/0
01-03 20:47:45.141 22256 22256 W FileObserverManager: upgrading mask: path=/storage/emulated/0/FIRST/blocks old=0x00000ffc new=0x00004ffc: might possibly miss event
01-03 20:47:45.144 22256 22256 W FileObserverManager: upgrading mask: path=/storage/emulated/0/FIRST/java/status old=0x00000ffc new=0x00004ffc: might possibly miss event
01-03 20:47:45.208 22256 22256 V OnBotJavaService: onCreate()
01-03 20:47:45.208 22256 22256 V OnBotJavaService: onStartCommand() intent=Intent { cmp=com.qualcomm.ftcrobotcontroller/org.firstinspires.ftc.robotcore.internal.opmode.OnBotJavaService } flags=0x0 startId=1
01-03 20:47:45.209 22256 22256 V OnBotJava: ctor()...
01-03 20:47:45.209 22256 22256 V OnBotJava: ...ctor()
01-03 20:47:45.217 22256 22256 V FtcRobotControllerWatchdogService: onCreate()
01-03 20:47:45.217 22256 22256 V FtcRobotControllerWatchdogService: onStartCommand() intent=Intent { cmp=com.qualcomm.ftcrobotcontroller/org.firstinspires.ftc.ftccommon.internal.FtcRobotControllerWatchdogService } flags=0x0 startId=1
01-03 20:47:45.217 22256 22256 V FtcRobotControllerWatchdogService: shouldAutoLauchRobotController() result=false
01-03 20:47:45.218 22256 22256 V WebServer: creating NanoHTTPD(8080)
01-03 20:47:45.226 22256 22256 V FTCService: onCreate()
01-03 20:47:45.226 22256 22256 V FTCService: onBind()
01-03 20:47:45.226 22256 22256 V FTCService: Android Device: maker=motorola model=XT1609 sdk=23
01-03 20:47:45.229 22256 22256 V RobotCore: Getting network assistant of type: WIFIDIRECT
01-03 20:47:45.231 22256 22256 V NetDiscover_prefremrc: onSharedPreferenceChanged(name=pref_wifip2p_groupowner_connectedto, value=null)
01-03 20:47:45.231 22256 22256 V WifiDirect: There are 1 Wifi Direct Assistant Clients (+)
01-03 20:47:45.231 22256 22256 V WifiDirect: Enabling Wifi Direct Assistant
01-03 20:47:45.233 22256 22256 V WifiDirectInviteMonitor: startMonitoring()
01-03 20:47:45.261 22256 22386 I OpenGLRenderer: Initialized EGL, version 1.4
01-03 20:47:45.277 22256 22256 D WifiDirect: broadcast: state - enabled: true
01-03 20:47:45.278 22256 22256 D WifiDirect: broadcast: connection changed: connectStatus=NOT_CONNECTED networkInfo.state=CONNECTED
01-03 20:47:45.278 22256 22256 V WifiDirect: writing pref name=pref_wifip2p_groupowner_connectedto value=
01-03 20:47:45.278 22256 22256 V NetDiscover_prefremrc: onSharedPreferenceChanged(name=pref_wifip2p_groupowner_connectedto, value=)
01-03 20:47:45.279 22256 22256 D WifiDirect: broadcast: this device changed
01-03 20:47:45.279 22256 22256 V WifiDirect: device information: 12611-RC 80:58:f8:58:99:a3
01-03 20:47:45.279 22256 22256 D WifiDirect: cannot create group, does group already exist?
01-03 20:47:45.279 22256 22256 V FTCService: RCActivity.controllerService=bound
01-03 20:47:45.279 22256 22256 V RobotCore: Network: unknown, disconnected
01-03 20:47:45.281 22256 22256 V RobotCore: Robot Status: stopped
01-03 20:47:45.286 22256 22256 V ThreadPool: container(0x0bcec8ad: default threadpool) added id=1520 TID=0 count=1
01-03 20:47:45.288 22256 22390 V RobotCore: thread: 'RobotSetupRunnable.run()' starting...
01-03 20:47:45.288 22256 22390 V FTCService: Processing robot setup
01-03 20:47:45.289 22256 22390 V RobotCore: Robot Status: stopped, scanning for USB devices
01-03 20:47:45.414 22256 22256 D WifiDirect: group owners address: /192.168.49.1
01-03 20:47:45.414 22256 22256 D WifiDirect: group formed, this device is the group owner (GO)
01-03 20:47:45.415 22256 22256 I FTCService: Wifi Direct - connected as group owner
01-03 20:47:45.420 22256 22256 V RobotCore: Network: enabled, disconnected
01-03 20:47:45.449 22256 22256 V WifiDirect: connection information available
01-03 20:47:45.449 22256 22256 V WifiDirect: connection information - groupOwnerName = 12611-RC
01-03 20:47:45.449 22256 22256 V WifiDirect: connection information - groupOwnerMacAddress = 80:58:f8:58:99:a3
01-03 20:47:45.449 22256 22256 V WifiDirect: connection information - groupInterface = p2p0
01-03 20:47:45.450 22256 22256 V WifiDirect: connection information - groupNetworkName = DIRECT-yh-12611-RC
01-03 20:47:45.450 22256 22256 I FTCService: Network Connection Passphrase: 31hLkFft
01-03 20:47:45.450 22256 22256 V WebServer: starting port=8080
01-03 20:47:45.461 22256 22256 V RobotCore: Getting network assistant of type: WIFIDIRECT
01-03 20:47:45.461 22256 22256 V WifiDirect: There are 2 Wifi Direct Assistant Clients (+)
01-03 20:47:45.461 22256 22256 V WebServer: started port=8080
01-03 20:47:45.461 22256 22256 V RobotCore: Network: active, disconnected
01-03 20:47:50.290 22256 22390 V RobotCore: EventLoopManager state is NOT_STARTED
01-03 20:47:50.290 22256 22390 V RobotCore: Robot Status: stopped, waiting for Wifi to enable
01-03 20:47:50.292 22256 22390 V RobotCore: Robot Status: stopped, waiting for Wifi Direct to enable
01-03 20:47:50.293 22256 22390 V RobotCore: Robot Status: stopped, waiting for network to become active
01-03 20:47:50.293 22256 22390 V RobotCore: Robot Status: stopped, starting robot
01-03 20:47:50.293 22256 22390 V Robocol : EventLoopManager.start()
01-03 20:47:50.293 22256 22390 V RobotCore: Getting network assistant of type: WIFIDIRECT
01-03 20:47:50.293 22256 22390 V Robocol : Spoofing a Network Connection event...
01-03 20:47:50.295 22256 22390 V ThreadPool: executive service EventLoop(0x02a26c90) is terminated
01-03 20:47:50.295 22256 22390 V RobotCore: EventLoopManager state is STOPPED
01-03 20:47:50.296 22256 22416 V RobotCore: thread: 'SetupRunnable.run()' starting...
01-03 20:47:50.296 22256 22390 V Robocol : eventLoop=FtcEventLoop
01-03 20:47:50.296 22256 22390 V RobotCore: EventLoopManager state is INIT
01-03 20:47:50.296 22256 22390 V RobotCore: Robot Status: initializing, starting robot
01-03 20:47:50.297 22256 22390 I FtcEventLoop: ======= INIT START =======
01-03 20:47:50.298 22256 22390 V OpmodeRegistration: registered {DefaultOpMode} as {$Stop$Robot$}
01-03 20:47:50.303 22256 22390 V FileBasedLock: locked /storage/emulated/0/FIRST/blocks/projectslock/lock.dat
01-03 20:47:50.303 22256 22390 V ThreadPool: container(0x0bcec8ad: default threadpool) added id=1525 TID=0 count=2
01-03 20:47:50.305 22256 22390 V FileBasedLock: unlocking /storage/emulated/0/FIRST/blocks/projectslock/lock.dat
01-03 20:47:50.312 22256 22390 V OpmodeRegistration: registered {SensorREVColorDistance} as {Sensor: REVColorDistance}
01-03 20:47:50.313 22256 22390 V OpmodeRegistration: registered {RelicRecoveryTeleOpsLinear} as {Relic Recovery TeleOps (Linear)}
01-03 20:47:50.313 22256 22256 D WifiDirect: cannot create group, does group already exist?
01-03 20:47:50.313 22256 22390 V OpmodeRegistration: registered {RelicRecoveryTileRunnerTeleOpsLinear} as {TileRunner TeleOps (Linear)}
01-03 20:47:50.315 22256 22390 V OpmodeRegistration: registered {RelicRecoveryAutoBlue2} as {Auto Blue 2}
01-03 20:47:50.316 22256 22390 V OpmodeRegistration: registered {RelicRecoveryAutoTest} as {Auto Test}
01-03 20:47:50.317 22256 22390 V OpmodeRegistration: registered {RelicRecoveryAutoRed1} as {Auto Red 1}
01-03 20:47:50.317 22256 22390 V OpmodeRegistration: registered {TestGlyphCollector} as {Test Glyph Pickup}
01-03 20:47:50.318 22256 22390 V OpmodeRegistration: registered {RelicRecoveryAutoRed2} as {Auto Red 2}
01-03 20:47:50.318 22256 22390 V OpmodeRegistration: registered {SensorTest} as {Sensor Test}
01-03 20:47:50.319 22256 22390 V OpmodeRegistration: registered {SensorMRRangeColorSensor} as {Sensor: MR range & Color sensor}
01-03 20:47:50.320 22256 22390 V OpmodeRegistration: registered {RelicRecoveryAutoBlue1} as {Auto Blue 1}
01-03 20:47:50.333 22256 22416 D Robocol : RobocolDatagramSocket listening addr=/192.168.49.1:20884 cbRec=65520 cbSend=163840 msRecTO=300
01-03 20:47:50.334 22256 22416 V Robocol : RecvLoopRunnable created
01-03 20:47:50.335 22256 22416 V PeerDiscovery: Starting peer discovery
01-03 20:47:50.337 22256 22416 V PeerDiscovery: No need for peer discovery, we are the peer discovery device
01-03 20:47:50.337 22256 22416 V RobotCore: Setup complete
01-03 20:47:50.337 22256 22416 V RobotCore: thread: ...terminating 'SetupRunnable.run()'
01-03 20:47:50.338 22256 22419 V RobotCore: thread: 'RecvLoopRunnable.run()' starting...
01-03 20:47:50.354 22256 22390 V HardwareFactory: createHardwareMap()
01-03 20:47:50.354 22256 22256 I BatteryChecker: percent remaining: 91 is charging: true
01-03 20:47:50.354 22256 22390 V WifiDirectInviteMonitor: clearUILynxModule()
01-03 20:47:50.359 22256 22390 V ReadXMLFileHandler: handleLynxModule() mod#=2...
01-03 20:47:50.359 22256 22390 V ConfigurationUtility: buildEmptyLynxModule() mod#=2...
01-03 20:47:50.360 22256 22390 V ConfigurationUtility: ...buildEmptyLynxModule() mod#=2
01-03 20:47:50.360 22256 22390 V ReadXMLFileHandler: ...handleLynxModule() mod#=2
01-03 20:47:50.360 22256 22390 V ReadXMLFileHandler: handleLynxModule() mod#=3...
01-03 20:47:50.360 22256 22390 V ConfigurationUtility: buildEmptyLynxModule() mod#=3...
01-03 20:47:50.360 22256 22390 V ConfigurationUtility: ...buildEmptyLynxModule() mod#=3
01-03 20:47:50.361 22256 22390 V ReadXMLFileHandler: ...handleLynxModule() mod#=3
01-03 20:47:50.361 22256 22390 V RobotCore: Creating REV Robotics USB Expansion Hub Portal [DQ143RN2]
01-03 20:47:50.362 22256 22390 V LynxUsb : creating new [DQ143RN2]: 0x09683c31
01-03 20:47:50.363 22256 22390 V FtDeviceManager: createDeviceInfoList(): 0 USB devices
01-03 20:47:50.363 22256 22390 W System.err: unable to find lynx USB device with serial number DQ143RN2
01-03 20:47:50.363 22256 22390 E LynxUsb : exception RobotCoreException(unable to find lynx USB device with serial number DQ143RN2): exception arming DQ143RN2 [com.qualcomm.hardware.lynx.LynxUsbUtil.logMessageAndThrow(LynxUsbUtil.java:108)]
01-03 20:47:50.363 22256 22390 V LynxUsb : doPretend() serial=DQ143RN2
01-03 20:47:50.364 22256 22390 V LynxUsb : 0x029ebf16 on 0x09683c31: new delegate to [DQ143RN2]
01-03 20:47:50.364 22256 22390 V RobotCore: Creating Lynx Module - mod=2 parent=false
01-03 20:47:50.365 22256 22390 V RobotCore: Creating Lynx Module - mod=3 parent=true
01-03 20:47:50.366 22256 22390 V LynxUsb : addConfiguredModule() module#=3
01-03 20:47:50.366 22256 22390 V LynxModule: pingAndQueryKnownInterfaces mod=3
01-03 20:47:50.371 22256 22390 V LynxModule: queryInterface(DEKA)=0 commands
01-03 20:47:50.371 22256 22390 V LynxModule: mod#=3 intf=DEKA: expected 53 commands; found 0
01-03 20:47:50.371 22256 22390 V LynxModule: sendLEDPatternSteps(): #steps=8
01-03 20:47:50.372 22256 22390 V LynxUsb : addConfiguredModule() module#=2
01-03 20:47:50.372 22256 22390 V LynxModule: pingAndQueryKnownInterfaces mod=2
01-03 20:47:50.372 22256 22390 V LynxModule: queryInterface(DEKA)=0 commands
01-03 20:47:50.372 22256 22390 V LynxModule: mod#=2 intf=DEKA: expected 53 commands; found 0
01-03 20:47:50.372 22256 22390 V LynxModule: sendLEDPatternSteps(): #steps=6
01-03 20:47:50.373 22256 22390 V LynxMotor: initializeHardware() mod#=2
01-03 20:47:50.375 22256 22390 V RobotCore: DcMotorImpl(type=NeveRest20Gearmotor)
01-03 20:47:50.375 22256 22390 V RobotCore: DcMotorImpl(type=NeveRest40Gearmotor)
01-03 20:47:50.375 22256 22390 V RobotCore: DcMotorImpl(type=NeveRest40Gearmotor)
01-03 20:47:50.375 22256 22390 V LynxServoController: initializeHardware() mod#=2
01-03 20:47:50.376 22256 22390 V LynxVoltageSensor: initializeHardware() mod#=2
01-03 20:47:50.376 22256 22390 V LynxPwmOutputController: initializeHardware() mod#=2
01-03 20:47:50.376 22256 22390 V LynxAnalogInputController: initializeHardware() mod#=2
01-03 20:47:50.377 22256 22390 V LynxDigitalChannelController: initializeHardware() mod#=2
01-03 20:47:50.377 22256 22390 V RobotCore: Creating Lynx Color/Range Sensor - mod=2 bus=1
01-03 20:47:50.377 22256 22390 I RobotCore: LynxFirmwareVersionManager: LynxI2cDeviceSynchV1
01-03 20:47:50.377 22256 22390 V LynxI2cDeviceSynch: initializeHardware() mod#=2
01-03 20:47:50.378 22256 22390 V AMSColorSensorImpl: internalInitialize()...
01-03 20:47:50.378 22256 22390 V AMSColorSensorImpl: ...internalInitialize()
01-03 20:47:50.378 22256 22390 V LynxI2cDeviceSynch: engaging mod#=2
01-03 20:47:50.378 22256 22390 V RobotCore: Creating Lynx Color/Range Sensor - mod=2 bus=2
01-03 20:47:50.378 22256 22390 I RobotCore: LynxFirmwareVersionManager: LynxI2cDeviceSynchV1
01-03 20:47:50.378 22256 22390 V LynxI2cDeviceSynch: initializeHardware() mod#=2
01-03 20:47:50.378 22256 22390 V AMSColorSensorImpl: internalInitialize()...
01-03 20:47:50.378 22256 22390 V AMSColorSensorImpl: ...internalInitialize()
01-03 20:47:50.378 22256 22390 V LynxI2cDeviceSynch: engaging mod#=2
01-03 20:47:50.379 22256 22390 V LynxMotor: initializeHardware() mod#=3
01-03 20:47:50.379 22256 22390 V RobotCore: DcMotorImpl(type=NeveRest40Gearmotor)
01-03 20:47:50.380 22256 22390 V RobotCore: DcMotorImpl(type=NeveRest40Gearmotor)
01-03 20:47:50.380 22256 22390 V RobotCore: DcMotorImpl(type=NeveRest40Gearmotor)
01-03 20:47:50.380 22256 22390 V RobotCore: DcMotorImpl(type=NeveRest40Gearmotor)
01-03 20:47:50.380 22256 22390 V LynxServoController: initializeHardware() mod#=3
01-03 20:47:50.380 22256 22390 V LynxVoltageSensor: initializeHardware() mod#=3
01-03 20:47:50.380 22256 22390 V LynxPwmOutputController: initializeHardware() mod#=3
01-03 20:47:50.380 22256 22390 V LynxAnalogInputController: initializeHardware() mod#=3
01-03 20:47:50.380 22256 22390 V RobotCore: Creating Analog Input Device - Port: 1
01-03 20:47:50.381 22256 22390 V LynxDigitalChannelController: initializeHardware() mod#=3
01-03 20:47:50.381 22256 22390 V RobotCore: Creating user sensor REV Expansion Hub IMU - on Lynx module=3 bus=0
01-03 20:47:50.381 22256 22390 V RobotCore: Creating I2cDeviceSynch (Lynx) - mod=3 bus=0
01-03 20:47:50.381 22256 22390 I RobotCore: LynxFirmwareVersionManager: LynxI2cDeviceSynchV1
01-03 20:47:50.381 22256 22390 V LynxI2cDeviceSynch: initializeHardware() mod#=3
01-03 20:47:50.383 22256 22390 V RobotCore: Creating user sensor MR Range Sensor - on Lynx module=3 bus=1
01-03 20:47:50.383 22256 22390 V RobotCore: Creating I2cDeviceSynch (Lynx) - mod=3 bus=1
01-03 20:47:50.383 22256 22390 I RobotCore: LynxFirmwareVersionManager: LynxI2cDeviceSynchV1
01-03 20:47:50.383 22256 22390 V LynxI2cDeviceSynch: initializeHardware() mod#=3
01-03 20:47:50.383 22256 22390 V RobotCore: Creating user sensor MR Range Sensor - on Lynx module=3 bus=2
01-03 20:47:50.383 22256 22390 V RobotCore: Creating I2cDeviceSynch (Lynx) - mod=3 bus=2
01-03 20:47:50.383 22256 22390 I RobotCore: LynxFirmwareVersionManager: LynxI2cDeviceSynchV1
01-03 20:47:50.383 22256 22390 V LynxI2cDeviceSynch: initializeHardware() mod#=3
01-03 20:47:50.383 22256 22390 I RobotCore: ========= Device Information ===================================================
01-03 20:47:50.383 22256 22390 I RobotCore: Type                                               Name                           Connection
01-03 20:47:50.384 22256 22390 I RobotCore: Motor                                              rr                             USB DQ143RN2; module 3; port 3
01-03 20:47:50.384 22256 22390 I RobotCore: Servo                                              relicElbow                     USB DQ143RN2; module 3; port 2
01-03 20:47:50.384 22256 22390 I RobotCore: Motor                                              glyphLift                      USB DQ143RN2; module 2; port 2
01-03 20:47:50.384 22256 22390 I RobotCore: Servo                                              relicClaw                      USB DQ143RN2; module 3; port 1
01-03 20:47:50.384 22256 22390 I RobotCore: Motor                                              lr                             USB DQ143RN2; module 3; port 2
01-03 20:47:50.384 22256 22390 I RobotCore: Servo                                              lowerRightGripper              USB DQ143RN2; module 3; port 4
